<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,chg,percent,turnoverrate,amount
20200805,110300,193.25,193.5,193.25,193.5,338,0.25,0.13,0.0,653771.0
20200805,110400,193.42,193.78,193.42,193.74,780,0.24,0.12,0.0,1510281.0
20200805,110500,193.86,193.86,193.55,193.7,562,-0.04,-0.02,0.0,1088705.0
20200805,110600,193.7,193.83,193.69,193.83,337,0.13,0.07,0.0,653009.0
20200805,110700,193.75,193.9,193.72,193.72,496,-0.11,-0.06,0.0,961277.0
20200805,110800,193.71,193.79,193.62,193.79,478,0.07,0.04,0.0,925898.0
20200805,110900,193.79,193.98,193.79,193.98,534,0.19,0.1,0.0,1035263.0
20200805,111000,193.98,194.47,193.98,194.47,902,0.49,0.25,0.0,1751343.0
20200805,111100,194.23,194.32,194.02,194.02,659,-0.45,-0.23,0.0,1279923.0
20200805,111200,194.0,194.0,193.66,193.7,361,-0.32,-0.16,0.0,699868.0
20200805,111300,193.7,193.85,193.7,193.85,83,0.15,0.08,0.0,160874.0
20200805,111400,193.84,193.84,193.58,193.61,494,-0.24,-0.12,0.0,956443.0
20200805,111500,193.61,193.81,193.59,193.81,526,0.2,0.1,0.0,1018658.0
20200805,111600,193.95,194.48,193.92,194.47,371,0.66,0.34,0.0,720747.0
20200805,111700,194.24,194.33,193.88,194.04,269,-0.43,-0.22,0.0,522058.0
20200805,111800,194.1,194.1,193.71,193.71,203,-0.33,-0.17,0.0,393446.0
20200805,111900,193.8,194.05,193.8,194.05,257,0.34,0.18,0.0,498396.0
20200805,112000,193.95,194.3,193.84,194.3,245,0.25,0.13,0.0,475439.0
20200805,112100,194.2,194.3,194.1,194.28,265,-0.02,-0.01,0.0,514474.0
20200805,112200,194.3,194.47,194.28,194.3,439,0.02,0.01,0.0,853184.0
20200805,112300,194.3,194.3,194.15,194.24,439,-0.06,-0.03,0.0,852434.0
20200805,112400,194.18,194.23,194.03,194.23,144,-0.01,-0.01,0.0,279546.0
20200805,112500,194.05,194.23,194.03,194.19,299,-0.04,-0.02,0.0,580498.0
20200805,112600,194.08,194.09,193.88,194.01,596,-0.18,-0.09,0.0,1156378.0
20200805,112700,194.04,194.09,193.88,194.0,708,-0.01,-0.01,0.0,1373484.0
20200805,112800,194.01,194.17,194.0,194.0,221,0.0,0.0,0.0,428787.0
20200805,112900,194.15,194.22,194.0,194.15,294,0.15,0.08,0.0,570781.0
20200805,113000,194.0,194.15,193.86,194.14,798,-0.01,-0.01,0.0,1547903.0
20200805,130100,194.2,194.5,194.2,194.41,709,0.27,0.14,0.0,1377858.0
20200805,130200,194.41,194.5,194.24,194.5,451,0.09,0.05,0.0,876879.0
20200805,130300,194.55,194.98,194.4,194.87,1519,0.37,0.19,0.0,2958385.0
20200805,130400,195.33,196.12,195.33,195.99,1851,1.12,0.57,0.0,3623164.0
20200805,130500,196.0,196.27,195.91,196.02,1278,0.03,0.02,0.0,2505890.0
20200805,130600,195.89,195.89,195.02,195.61,1041,-0.41,-0.21,0.0,2034620.0
20200805,130700,195.8,195.81,195.35,195.35,420,-0.26,-0.13,0.0,821394.0
20200805,130800,195.35,195.67,195.26,195.6,446,0.25,0.13,0.0,871672.0
20200805,130900,195.59,195.59,195.3,195.48,919,-0.12,-0.06,0.0,1796299.0
20200805,131000,195.5,195.51,195.32,195.32,265,-0.16,-0.08,0.0,517984.0
20200805,131100,195.33,195.8,195.3,195.8,532,0.48,0.25,0.0,1039964.0
20200805,131200,195.97,196.73,195.86,196.62,1386,0.82,0.42,0.0,2721100.0
20200805,131300,196.55,196.55,196.02,196.44,1018,-0.18,-0.09,0.0,1999254.0
20200805,131400,196.48,197.0,196.48,197.0,2071,0.56,0.29,0.0,4075096.0
20200805,131500,197.01,197.48,197.01,197.47,1728,0.47,0.24,0.0,3409293.0
20200805,131600,197.37,197.37,197.19,197.26,842,-0.21,-0.11,0.0,1661048.0
20200805,131700,197.18,197.5,196.85,197.5,1641,0.24,0.12,0.0,3237339.0
20200805,131800,197.66,197.97,197.11,197.26,946,-0.24,-0.12,0.0,1867259.0
20200805,131900,197.42,197.49,197.0,197.23,925,-0.03,-0.02,0.0,1823245.0
20200805,132000,197.23,197.23,196.89,196.89,629,-0.34,-0.17,0.0,1239644.0
20200805,132100,196.9,196.9,196.11,196.31,845,-0.58,-0.29,0.0,1659674.0
20200805,132200,196.3,196.5,196.11,196.5,563,0.19,0.1,0.0,1104934.0
20200805,132300,196.23,196.4,196.2,196.21,1222,-0.29,-0.15,0.0,2398259.0
20200805,132400,196.2,196.2,195.68,195.68,861,-0.53,-0.27,0.0,1687900.0
20200805,132500,195.52,196.21,195.5,196.21,488,0.53,0.27,0.0,955989.0
20200805,132600,196.3,196.3,195.73,195.73,466,-0.48,-0.24,0.0,913921.0
20200805,132700,195.73,196.45,195.73,196.17,1224,0.44,0.22,0.0,2398996.0
20200805,132800,196.4,196.5,196.13,196.3,621,0.13,0.07,0.0,1219047.0
20200805,132900,196.3,196.3,195.81,195.86,418,-0.44,-0.22,0.0,818949.0
20200805,133000,195.87,196.01,195.87,196.0,164,0.14,0.07,0.0,321397.0
20200805,133100,196.0,196.0,195.81,195.9,114,-0.1,-0.05,0.0,223382.0
20200805,133200,195.98,196.16,195.82,195.85,298,-0.05,-0.03,0.0,584039.0
20200805,133300,196.0,196.0,195.61,195.61,577,-0.24,-0.12,0.0,1130261.0
20200805,133400,195.3,195.59,195.25,195.54,465,-0.07,-0.04,0.0,908575.0
20200805,133500,195.58,196.1,195.58,196.0,745,0.46,0.24,0.0,1459931.0
20200805,133600,195.9,196.0,195.83,196.0,1262,0.0,0.0,0.0,2473312.0
20200805,133700,195.99,195.99,195.51,195.58,457,-0.42,-0.21,0.0,894262.0
20200805,133800,195.58,195.58,195.3,195.33,296,-0.25,-0.13,0.0,578544.0
20200805,133900,195.33,195.86,195.1,195.64,280,0.31,0.16,0.0,547300.0
20200805,134000,195.72,195.96,195.6,195.69,400,0.05,0.03,0.0,782851.0
20200805,134100,195.89,195.89,195.69,195.71,207,0.02,0.01,0.0,405224.0
20200805,134200,195.71,195.84,195.68,195.72,133,0.01,0.01,0.0,260297.0
20200805,134300,195.8,195.8,195.63,195.67,182,-0.05,-0.03,0.0,356166.0
20200805,134400,195.68,195.69,195.68,195.68,246,0.01,0.01,0.0,481401.0
20200805,134500,195.8,196.56,195.78,196.16,2734,0.48,0.25,0.0,5359670.0
20200805,134600,196.16,196.16,195.53,195.73,1370,-0.43,-0.22,0.0,2684165.0
20200805,134700,195.73,196.03,195.73,196.03,423,0.3,0.15,0.0,828767.0
20200805,134800,196.03,196.09,195.85,196.05,347,0.02,0.01,0.0,680006.0
20200805,134900,195.92,196.04,195.77,195.9,344,-0.15,-0.08,0.0,674003.0
20200805,135000,195.9,196.0,195.9,195.91,133,0.01,0.01,0.0,260589.0
20200805,135100,196.0,196.0,195.9,195.93,206,0.02,0.01,0.0,403668.0
20200805,135200,195.91,196.49,195.91,196.45,638,0.52,0.27,0.0,1251434.0
20200805,135300,196.45,196.7,196.28,196.32,1896,-0.13,-0.07,0.0,3725457.0
20200805,135400,196.4,197.38,196.33,197.1,2199,0.78,0.4,0.0,4330047.0
20200805,135500,196.99,197.07,196.61,197.02,1432,-0.08,-0.04,0.0,2819616.0
20200805,135600,197.04,197.04,196.52,196.52,1016,-0.5,-0.25,0.0,2000348.0
20200805,135700,196.81,196.81,196.4,196.47,784,-0.05,-0.03,0.0,1540576.0
20200805,135800,196.47,196.47,196.05,196.15,150,-0.32,-0.16,0.0,294482.0
20200805,135900,196.16,196.55,196.16,196.55,489,0.4,0.2,0.0,960262.0
20200805,140000,196.7,196.7,196.43,196.6,428,0.05,0.03,0.0,841512.0
20200805,140100,196.7,198.2,196.7,198.2,3638,1.6,0.81,0.0,7185507.0
20200805,140200,198.3,198.36,197.61,197.93,6638,-0.27,-0.14,0.0,13154248.0
20200805,140300,197.93,198.09,197.67,197.69,2161,-0.24,-0.12,0.0,4277775.0
20200805,140400,197.67,198.0,197.67,197.76,758,0.07,0.04,0.0,1499962.0
20200805,140500,197.85,199.0,197.76,198.99,4591,1.23,0.62,0.0,9118684.0
20200805,140600,199.11,199.11,197.95,197.95,3202,-1.04,-0.52,0.0,6359952.0
20200805,140700,198.0,199.7,197.95,199.7,5255,1.75,0.88,0.0,10451210.0
20200805,140800,199.0,199.6,199.0,199.3,5925,-0.4,-0.2,0.0,11808988.0
20200805,140900,199.2,199.3,198.63,198.71,3188,-0.59,-0.3,0.0,6347910.0
20200805,141000,198.98,199.11,198.71,198.9,807,0.19,0.1,0.0,1605302.0
20200805,141100,198.88,199.35,198.88,199.3,1370,0.4,0.2,0.0,2728568.0
20200805,141200,199.3,199.3,198.65,198.65,2013,-0.65,-0.33,0.0,4004546.0
20200805,141300,198.63,198.63,197.65,197.67,1910,-0.98,-0.49,0.0,3780824.0
20200805,141400,197.6,197.99,197.5,197.81,1093,0.14,0.07,0.0,2161188.0
20200805,141500,197.68,197.87,197.51,197.59,578,-0.22,-0.11,0.0,1142411.0
20200805,141600,197.5,198.3,197.3,198.26,2207,0.67,0.34,0.0,4362108.0
20200805,141700,198.25,198.8,197.82,198.03,2220,-0.23,-0.12,0.0,4402695.0
20200805,141800,198.12,198.28,197.66,197.82,912,-0.21,-0.11,0.0,1806154.0
20200805,141900,197.81,197.81,197.65,197.79,450,-0.03,-0.02,0.0,889864.0
20200805,142000,198.0,198.1,197.76,197.81,913,0.02,0.01,0.0,1807341.0
20200805,142100,198.04,198.76,198.0,198.43,1479,0.62,0.31,0.0,2935381.0
20200805,142200,198.41,198.7,198.3,198.49,1221,0.06,0.03,0.0,2424908.0
20200805,142300,198.58,198.58,198.3,198.3,1402,-0.19,-0.1,0.0,2782017.0
20200805,142400,198.32,198.49,198.2,198.39,760,0.09,0.05,0.0,1507094.0
20200805,142500,198.38,199.0,198.38,199.0,3316,0.61,0.31,0.0,6589873.0
20200805,142600,199.1,199.48,198.76,199.48,2856,0.48,0.24,0.0,5684320.0
20200805,142700,199.41,199.58,198.6,198.81,2958,-0.67,-0.34,0.0,5895609.0
20200805,142800,198.6,199.24,198.6,199.24,1324,0.43,0.22,0.0,2635937.0
20200805,142900,199.25,199.62,199.15,199.6,2419,0.36,0.18,0.0,4824416.0
20200805,143000,199.32,199.6,199.0,199.5,2066,-0.1,-0.05,0.0,4117718.0
20200805,143100,199.56,199.58,199.28,199.49,1108,-0.01,-0.01,0.0,2210228.0
20200805,143200,199.37,199.5,198.93,198.93,919,-0.56,-0.28,0.0,1831270.0
20200805,143300,198.93,198.93,198.5,198.76,1625,-0.17,-0.09,0.0,3228852.0
20200805,143400,198.76,198.78,198.24,198.24,1570,-0.52,-0.26,0.0,3118591.0
20200805,143500,198.24,199.0,198.24,198.66,1661,0.42,0.21,0.0,3300484.0
20200805,143600,198.4,199.32,198.4,199.26,1478,0.6,0.3,0.0,2941478.0
20200805,143700,199.2,199.3,198.77,198.77,890,-0.49,-0.25,0.0,1771558.0
20200805,143800,198.8,199.18,198.48,199.01,1335,0.24,0.12,0.0,2655676.0
20200805,143900,199.1,199.3,198.7,199.3,2289,0.29,0.15,0.0,4557429.0
20200805,144000,199.3,199.68,199.3,199.35,2877,0.05,0.03,0.0,5741478.0
20200805,144100,199.52,199.54,199.06,199.39,1266,0.04,0.02,0.0,2523144.0
20200805,144200,199.4,199.69,199.3,199.3,1855,-0.09,-0.05,0.0,3701675.0
20200805,144300,199.45,199.45,199.29,199.29,597,-0.01,-0.01,0.0,1190011.0
20200805,144400,199.29,199.8,199.29,199.79,2507,0.5,0.25,0.0,5007650.0
20200805,144500,199.78,199.78,199.33,199.5,1259,-0.29,-0.15,0.0,2513900.0
20200805,144600,199.5,199.61,199.2,199.61,593,0.11,0.06,0.0,1182377.0
20200805,144700,199.58,199.8,199.39,199.6,1030,-0.01,-0.01,0.0,2055276.0
20200805,144800,199.68,199.78,199.0,199.0,1332,-0.6,-0.3,0.0,2657791.0
20200805,144900,199.12,199.6,198.8,199.4,806,0.4,0.2,0.0,1605573.0
20200805,145000,199.29,199.45,199.29,199.38,410,-0.02,-0.01,0.0,817355.0
20200805,145100,199.29,199.35,199.0,199.35,904,-0.03,-0.02,0.0,1800653.0
20200805,145200,199.33,199.33,199.12,199.13,271,-0.22,-0.11,0.0,539659.0
20200805,145300,199.3,199.79,199.16,199.6,1879,0.47,0.24,0.0,3748728.0
20200805,145400,199.52,199.7,199.32,199.5,963,-0.1,-0.05,0.0,1921701.0
20200805,145500,199.3,199.79,199.22,199.78,1415,0.28,0.14,0.0,2823541.0
20200805,145600,199.8,199.88,199.6,199.7,3477,-0.08,-0.04,0.0,6947218.0
20200805,145700,199.65,199.65,199.3,199.3,1095,-0.4,-0.2,0.0,2184489.0
20200805,145800,199.3,199.48,199.21,199.4,564,0.1,0.05,0.0,1124159.0
20200805,145900,199.4,199.48,199.3,199.45,926,0.05,0.03,0.0,1846346.0
20200805,150000,199.45,199.48,199.38,199.42,1863,-0.03,-0.02,0.0,3715213.0
20200806,93100,198.2,199.44,198.2,199.44,1499,0.02,0.01,0.0,2978725.0
20200806,93200,199.4,199.5,198.83,198.83,1269,-0.61,-0.31,0.0,2528204.0
20200806,93300,198.51,198.57,197.64,198.16,2196,-0.67,-0.34,0.0,4351881.0
20200806,93400,197.97,197.97,197.23,197.45,1093,-0.71,-0.36,0.0,2159833.0
20200806,93500,197.4,198.44,197.4,198.23,1086,0.78,0.4,0.0,2149875.0
20200806,93600,198.2,198.4,197.51,197.72,1320,-0.51,-0.26,0.0,2612836.0
20200806,93700,197.74,197.77,197.01,197.3,1019,-0.42,-0.21,0.0,2010738.0
20200806,93800,197.2,197.84,197.2,197.77,1209,0.47,0.24,0.0,2389280.0
20200806,93900,197.77,197.77,197.31,197.31,585,-0.46,-0.23,0.0,1156623.0
20200806,94000,197.31,197.7,197.3,197.55,614,0.24,0.12,0.0,1212850.0
20200806,94100,197.56,197.69,197.3,197.3,1597,-0.25,-0.13,0.0,3155035.0
20200806,94200,197.29,198.09,197.29,197.93,1460,0.63,0.32,0.0,2886798.0
20200806,94300,197.77,197.9,197.3,197.74,772,-0.19,-0.1,0.0,1525950.0
20200806,94400,197.84,197.84,197.58,197.58,520,-0.16,-0.08,0.0,1027718.0
20200806,94500,197.59,197.94,197.19,197.19,789,-0.39,-0.2,0.0,1559313.0
20200806,94600,197.19,197.19,196.6,197.17,947,-0.02,-0.01,0.0,1865752.0
20200806,94700,197.04,197.75,197.04,197.49,1162,0.32,0.16,0.0,2295317.0
20200806,94800,197.5,197.89,197.48,197.89,1185,0.4,0.2,0.0,2342472.0
20200806,94900,197.89,198.3,197.89,198.0,925,0.11,0.06,0.0,1831649.0
20200806,95000,198.14,198.2,198.08,198.12,659,0.12,0.06,0.0,1305565.0
20200806,95100,198.12,198.12,197.5,197.56,926,-0.56,-0.28,0.0,1831697.0
20200806,95200,197.38,197.62,197.38,197.58,603,0.02,0.01,0.0,1190794.0
20200806,95300,197.58,197.61,196.88,196.88,845,-0.7,-0.35,0.0,1667132.0
20200806,95400,196.98,197.0,196.58,197.0,1312,0.12,0.06,0.0,2583352.0
20200806,95500,196.99,197.0,196.69,196.7,1764,-0.3,-0.15,0.0,3473411.0
20200806,95600,196.69,196.72,196.37,196.41,653,-0.29,-0.15,0.0,1283452.0
20200806,95700,196.61,197.0,196.61,197.0,577,0.59,0.3,0.0,1135591.0
20200806,95800,197.25,197.9,197.23,197.24,708,0.24,0.12,0.0,1398401.0
20200806,95900,197.24,197.26,196.7,196.7,388,-0.54,-0.27,0.0,764385.0
20200806,100000,196.75,196.75,196.38,196.54,493,-0.16,-0.08,0.0,968900.0
20200806,100100,196.45,197.19,196.42,197.19,422,0.65,0.33,0.0,829873.0
20200806,100200,196.7,197.14,196.7,197.09,261,-0.1,-0.05,0.0,514157.0
20200806,100300,197.1,197.3,196.76,196.76,625,-0.33,-0.17,0.0,1231645.0
20200806,100400,196.86,197.04,196.6,196.95,767,0.19,0.1,0.0,1509475.0
20200806,100500,196.67,197.0,196.67,196.9,554,-0.05,-0.03,0.0,1090378.0
20200806,100600,196.87,196.87,196.5,196.55,533,-0.35,-0.18,0.0,1047664.0
20200806,100700,196.6,196.8,196.55,196.58,304,0.03,0.02,0.0,598038.0
20200806,100800,196.58,196.59,196.42,196.42,606,-0.16,-0.08,0.0,1190939.0
20200806,100900,196.4,196.42,196.32,196.35,146,-0.07,-0.04,0.0,286718.0
20200806,101000,196.3,196.72,196.18,196.18,565,-0.17,-0.09,0.0,1109131.0
20200806,101100,196.01,196.01,195.34,195.71,1065,-0.47,-0.24,0.0,2085576.0
20200806,101200,195.68,196.18,195.68,195.94,443,0.23,0.12,0.0,867862.0
20200806,101300,195.81,195.81,195.5,195.66,398,-0.28,-0.14,0.0,778549.0
20200806,101400,195.7,196.32,195.67,196.2,324,0.54,0.28,0.0,635219.0
20200806,101500,196.11,196.2,196.0,196.0,896,-0.2,-0.1,0.0,1756379.0
20200806,101600,196.0,196.45,196.0,196.38,559,0.38,0.19,0.0,1096729.0
20200806,101700,196.38,196.75,196.28,196.59,540,0.21,0.11,0.0,1060837.0
20200806,101800,196.44,196.44,196.21,196.24,381,-0.35,-0.18,0.0,748021.0
20200806,101900,196.31,196.48,196.26,196.44,108,0.2,0.1,0.0,212069.0
20200806,102000,196.54,196.67,196.35,196.67,331,0.23,0.12,0.0,650584.0
20200806,102100,196.65,196.65,196.44,196.62,283,-0.05,-0.03,0.0,556243.0
20200806,102200,196.65,196.65,196.44,196.5,308,-0.12,-0.06,0.0,605489.0
20200806,102300,196.62,196.62,196.55,196.55,76,0.05,0.03,0.0,149414.0
20200806,102400,196.5,196.75,196.5,196.75,385,0.2,0.1,0.0,756963.0
20200806,102500,196.87,196.92,196.8,196.88,242,0.13,0.07,0.0,476342.0
20200806,102600,196.92,196.92,196.5,196.51,647,-0.37,-0.19,0.0,1271821.0
20200806,102700,196.6,196.7,196.51,196.65,84,0.14,0.07,0.0,165153.0
20200806,102800,196.51,196.63,196.5,196.5,459,-0.15,-0.08,0.0,901959.0
20200806,102900,196.62,196.62,196.03,196.03,1090,-0.47,-0.24,0.0,2141773.0
20200806,103000,196.12,196.12,196.03,196.03,197,0.0,0.0,0.0,386286.0
20200806,103100,196.03,196.03,195.6,195.62,1172,-0.41,-0.21,0.0,2295371.0
20200806,103200,195.5,196.0,195.5,195.82,814,0.2,0.1,0.0,1593981.0
20200806,103300,195.99,196.05,195.83,196.05,1593,0.23,0.12,0.0,3122202.0
20200806,103400,196.02,196.13,196.02,196.08,288,0.03,0.02,0.0,564779.0
20200806,103500,195.99,195.99,195.53,195.73,247,-0.35,-0.18,0.0,483793.0
20200806,103600,195.82,195.95,195.51,195.51,331,-0.22,-0.11,0.0,647656.0
20200806,103700,195.51,195.51,195.13,195.49,391,-0.02,-0.01,0.0,763912.0
20200806,103800,195.49,195.9,195.49,195.64,360,0.15,0.08,0.0,704424.0
20200806,103900,195.71,195.88,195.65,195.65,369,0.01,0.01,0.0,722523.0
20200806,104000,195.88,196.0,195.61,195.9,740,0.25,0.13,0.0,1449349.0
20200806,104100,195.9,195.97,195.64,195.97,336,0.07,0.04,0.0,658203.0
20200806,104200,195.95,195.96,195.69,195.69,87,-0.28,-0.14,0.0,170344.0
20200806,104300,195.88,195.89,195.66,195.78,103,0.09,0.05,0.0,201610.0
20200806,104400,195.87,195.87,195.64,195.68,131,-0.1,-0.05,0.0,256528.0
20200806,104500,195.68,195.79,195.25,195.25,94,-0.43,-0.22,0.0,183809.0
20200806,104600,195.25,195.5,195.25,195.44,282,0.19,0.1,0.0,550857.0
20200806,104700,195.25,195.26,195.09,195.11,208,-0.33,-0.17,0.0,406048.0
20200806,104800,195.13,195.34,195.12,195.12,512,0.01,0.01,0.0,999165.0
20200806,104900,195.25,195.39,195.13,195.27,208,0.15,0.08,0.0,406237.0
20200806,105000,195.39,195.89,195.3,195.66,346,0.39,0.2,0.0,676217.0
20200806,105100,195.58,195.58,195.5,195.52,70,-0.14,-0.07,0.0,136862.0
20200806,105200,195.57,195.78,195.57,195.78,149,0.26,0.13,0.0,291493.0
20200806,105300,195.92,195.92,195.35,195.42,328,-0.36,-0.18,0.0,641656.0
20200806,105400,195.31,195.31,195.15,195.18,171,-0.24,-0.12,0.0,333809.0
20200806,105500,195.05,195.18,194.89,194.92,585,-0.26,-0.13,0.0,1140875.0
20200806,105600,194.9,195.4,194.9,195.36,267,0.44,0.23,0.0,520798.0
20200806,105700,195.37,195.37,194.25,194.35,520,-1.01,-0.52,0.0,1011329.0
20200806,105800,194.41,194.42,193.27,193.27,598,-1.08,-0.56,0.0,1161373.0
20200806,105900,193.77,193.78,193.01,193.33,781,0.06,0.03,0.0,1510717.0
20200806,110000,193.59,193.63,193.44,193.49,392,0.16,0.08,0.0,758618.0
20200806,110100,193.42,193.77,193.42,193.74,275,0.25,0.13,0.0,532419.0
20200806,110200,193.98,194.9,193.98,194.39,791,0.65,0.34,0.0,1537808.0
20200806,110300,194.4,194.56,193.59,193.7,1344,-0.69,-0.35,0.0,2608558.0
20200806,110400,193.7,193.8,193.51,193.75,787,0.05,0.03,0.0,1523953.0
20200806,110500,193.75,193.76,193.46,193.48,233,-0.27,-0.14,0.0,450946.0
20200806,110600,193.41,193.5,193.21,193.31,403,-0.17,-0.09,0.0,779015.0
20200806,110700,193.45,193.6,193.36,193.59,233,0.28,0.14,0.0,450789.0
20200806,110800,193.9,194.29,193.82,194.0,566,0.41,0.21,0.0,1098422.0
20200806,110900,194.0,194.0,193.66,193.96,139,-0.04,-0.02,0.0,269583.0
20200806,111000,193.95,194.21,193.94,193.98,282,0.02,0.01,0.0,546985.0
20200806,111100,194.09,194.22,194.02,194.1,323,0.12,0.06,0.0,626874.0
20200806,111200,194.21,194.23,193.65,193.65,512,-0.45,-0.23,0.0,993032.0
20200806,111300,193.6,193.86,193.6,193.85,561,0.2,0.1,0.0,1086505.0
20200806,111400,193.71,193.95,193.37,193.71,306,-0.14,-0.07,0.0,592353.0
20200806,111500,193.73,193.99,193.73,193.88,538,0.17,0.09,0.0,1043479.0
20200806,111600,193.71,193.84,193.62,193.65,315,-0.23,-0.12,0.0,610319.0
20200806,111700,193.71,193.8,193.6,193.71,222,0.06,0.03,0.0,429931.0
20200806,111800,193.83,193.83,193.69,193.7,216,-0.01,-0.01,0.0,418474.0
20200806,111900,193.68,194.11,193.68,193.99,1425,0.29,0.15,0.0,2764089.0
20200806,112000,194.11,194.11,193.89,193.89,106,-0.1,-0.05,0.0,205631.0
20200806,112100,193.99,194.56,193.98,194.56,1807,0.67,0.35,0.0,3510394.0
20200806,112200,194.59,194.59,194.03,194.03,667,-0.53,-0.27,0.0,1295676.0
20200806,112300,194.1,194.2,194.0,194.0,635,-0.03,-0.02,0.0,1232643.0
20200806,112400,194.01,194.12,194.0,194.01,935,0.01,0.01,0.0,1813959.0
20200806,112500,194.15,194.2,194.03,194.2,317,0.19,0.1,0.0,615402.0
20200806,112600,194.2,194.2,194.02,194.02,290,-0.18,-0.09,0.0,562887.0
20200806,112700,194.04,194.04,193.84,193.84,63,-0.18,-0.09,0.0,122185.0
20200806,112800,193.95,194.0,193.87,194.0,444,0.16,0.08,0.0,861193.0
20200806,112900,194.0,194.19,194.0,194.17,236,0.17,0.09,0.0,457910.0
20200806,113000,194.01,194.2,193.89,193.95,697,-0.22,-0.11,0.0,1352407.0
20200806,130100,194.16,194.4,194.01,194.38,1229,0.43,0.22,0.0,2386492.0
20200806,130200,194.2,194.34,194.04,194.26,203,-0.12,-0.06,0.0,394443.0
20200806,130300,194.31,194.31,194.13,194.23,377,-0.03,-0.02,0.0,732275.0
20200806,130400,194.11,194.65,194.1,194.65,1639,0.42,0.22,0.0,3186870.0
20200806,130500,194.41,194.47,194.11,194.39,593,-0.26,-0.13,0.0,1152446.0
20200806,130600,194.39,194.78,194.31,194.64,500,0.25,0.13,0.0,973044.0
20200806,130700,194.64,195.2,194.64,195.18,840,0.54,0.28,0.0,1637829.0
20200806,130800,195.01,195.01,194.85,194.9,849,-0.28,-0.14,0.0,1655367.0
20200806,130900,194.86,194.86,194.52,194.61,340,-0.29,-0.15,0.0,662030.0
20200806,131000,194.61,194.61,194.3,194.42,439,-0.19,-0.1,0.0,853766.0
20200806,131100,194.28,194.61,194.28,194.49,423,0.07,0.04,0.0,822463.0
20200806,131200,194.54,194.85,194.54,194.81,530,0.32,0.16,0.0,1032223.0
20200806,131300,195.0,195.12,194.73,194.8,530,-0.01,-0.01,0.0,1033231.0
20200806,131400,194.8,194.9,194.73,194.89,416,0.09,0.05,0.0,810479.0
20200806,131500,194.78,194.9,194.64,194.81,253,-0.08,-0.04,0.0,492894.0
20200806,131600,194.85,194.85,194.64,194.64,126,-0.17,-0.09,0.0,245414.0
20200806,131700,194.64,194.8,194.49,194.49,309,-0.15,-0.08,0.0,601384.0
20200806,131800,194.34,194.4,194.0,194.23,962,-0.26,-0.13,0.0,1867420.0
20200806,131900,194.21,194.46,194.14,194.17,563,-0.06,-0.03,0.0,1093189.0
20200806,132000,194.18,194.21,193.95,193.95,822,-0.22,-0.11,0.0,1594905.0
20200806,132100,193.95,194.0,193.74,194.0,462,0.05,0.03,0.0,895727.0
20200806,132200,194.0,194.03,193.86,194.01,333,0.01,0.01,0.0,645948.0
20200806,132300,194.0,194.17,193.87,194.0,300,-0.01,-0.01,0.0,581859.0
20200806,132400,194.01,194.01,193.8,193.84,835,-0.16,-0.08,0.0,1619082.0
20200806,132500,193.98,194.2,193.83,194.0,717,0.16,0.08,0.0,1391015.0
20200806,132600,194.0,194.07,193.83,193.88,406,-0.12,-0.06,0.0,787309.0
20200806,132700,193.98,194.16,193.98,194.02,85,0.14,0.07,0.0,164918.0
20200806,132800,194.15,194.15,194.03,194.03,199,0.01,0.01,0.0,386163.0
20200806,132900,194.0,194.02,193.77,193.99,584,-0.04,-0.02,0.0,1132137.0
20200806,133000,193.97,194.09,193.97,194.07,77,0.08,0.04,0.0,149395.0
20200806,133100,194.1,194.24,194.1,194.23,132,0.16,0.08,0.0,256273.0
20200806,133200,194.23,194.6,194.23,194.58,397,0.35,0.18,0.0,771854.0
20200806,133300,194.33,194.43,194.2,194.43,223,-0.15,-0.08,0.0,433397.0
20200806,133400,194.47,194.57,194.4,194.5,186,0.07,0.04,0.0,361748.0
20200806,133500,194.5,194.79,194.5,194.79,477,0.29,0.15,0.0,928311.0
20200806,133600,194.75,194.75,194.5,194.63,249,-0.16,-0.08,0.0,484509.0
20200806,133700,194.6,194.7,194.4,194.42,513,-0.21,-0.11,0.0,997826.0
20200806,133800,194.21,194.68,194.07,194.68,1016,0.26,0.13,0.0,1973640.0
20200806,133900,194.98,195.35,194.7,194.73,933,0.05,0.03,0.0,1819410.0
20200806,134000,194.85,195.2,194.74,195.14,543,0.41,0.21,0.0,1058931.0
20200806,134100,195.03,195.03,194.59,194.72,664,-0.42,-0.22,0.0,1293727.0
20200806,134200,194.8,195.06,194.1,195.06,461,0.34,0.17,0.0,897401.0
20200806,134300,194.8,194.85,194.5,194.61,231,-0.45,-0.23,0.0,449777.0
20200806,134400,194.6,195.0,194.6,195.0,197,0.39,0.2,0.0,383887.0
